Venta_ID,Fecha,Pais,Ciudad,Canal_Venta,Categoria,Ventas,Costo,Utilidad,Margen_Utilidad,Segmento,Satisfaccion
1571,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,4543813,3086124,1457689,0.32,Corporativo,5
1572,2025-01-01,Colombia,Cartagena,Ecommerce,Tecnologia,648558,471580,176978,0.27,Corporativo,3
1573,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,2525400,1704206,821194,0.33,Basico,4
1574,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,3723346,1770710,1952636,0.52,Corporativo,5
1575,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,1074433,885880,188553,0.18,Corporativo,1
1576,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,1975123,986621,988502,0.5,Premium,5
1577,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,2294682,1880283,414399,0.18,Basico,1
1578,2025-01-01,Colombia,Cartagena,Tienda Fisica,Tecnologia,4168495,3144476,1024019,0.25,Corporativo,5
1579,2025-01-01,Peru,Santiago,App Movil,Hogar,2850892,2244504,606388,0.21,Premium,5
1580,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,2990408,2513329,477079,0.16,Basico,5
1581,2025-01-01,Mexico,Bogota,Tienda Fisica,Hogar,229060,130149,98911,0.43,Basico,2
1582,2025-01-01,Chile,Cartagena,App Movil,Oficina,4031359,2434067,1597292,0.4,Corporativo,5
1583,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,4874235,3874244,999991,0.21,Basico,3
1584,2025-01-01,Colombia,Lima,Ecommerce,Oficina,2842092,1437945,1404147,0.49,Basico,1
1585,2025-01-01,Peru,Santiago,App Movil,Oficina,4501104,3325253,1175851,0.26,Basico,4
1586,2025-01-01,Colombia,Cartagena,App Movil,Oficina,704526,444621,259905,0.37,Corporativo,5
1587,2025-01-01,Mexico,Lima,App Movil,Oficina,2163274,1320877,842397,0.39,Corporativo,1
1588,2025-01-01,Colombia,Cartagena,App Movil,Hogar,4542202,3481775,1060427,0.23,Corporativo,5
1589,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,4142477,2958681,1183796,0.29,Corporativo,1
1590,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,3278552,2558441,720111,0.22,Premium,4
1591,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,740525,505355,235170,0.32,Premium,5
1592,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,820521,636174,184347,0.22,Basico,1
1593,2025-01-01,Peru,Bogota,Ecommerce,Oficina,4400977,2057791,2343186,0.53,Corporativo,5
1594,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,4834870,2464799,2370071,0.49,Premium,3
1595,2025-01-01,Peru,Cartagena,App Movil,Hogar,3549123,2890633,658490,0.19,Premium,2
1596,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,1839303,898476,940827,0.51,Basico,3
1597,2025-01-01,Chile,Bogota,App Movil,Hogar,4406200,2084994,2321206,0.53,Corporativo,4
1598,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,4102464,2299012,1803452,0.44,Basico,5
1599,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,3479856,2304838,1175018,0.34,Basico,3
1600,2025-01-01,Colombia,Bogota,App Movil,Hogar,2693548,1449773,1243775,0.46,Corporativo,3
1601,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,687217,407029,280188,0.41,Premium,3
1602,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,570455,261417,309038,0.54,Basico,3
1603,2025-01-01,Peru,Lima,App Movil,Oficina,2272763,1033537,1239226,0.55,Basico,2
1604,2025-01-01,Chile,Cartagena,App Movil,Hogar,2115202,1343744,771458,0.36,Corporativo,1
1605,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,1219953,907150,312803,0.26,Corporativo,1
1606,2025-01-01,Colombia,Lima,Tienda Fisica,Hogar,4283780,2640274,1643506,0.38,Premium,2
1607,2025-01-01,Peru,Santiago,App Movil,Tecnologia,3619634,1891442,1728192,0.48,Premium,1
1608,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,1826357,1451875,374482,0.21,Premium,1
1609,2025-01-01,Peru,Lima,App Movil,Tecnologia,661662,373656,288006,0.44,Basico,2
1610,2025-01-01,Chile,Lima,Ecommerce,Oficina,1862678,1287407,575271,0.31,Premium,3
1611,2025-01-01,Peru,Lima,Ecommerce,Oficina,4488071,3465337,1022734,0.23,Premium,2
1612,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,1788266,1011854,776412,0.43,Corporativo,1
1613,2025-01-01,Mexico,Santiago,Tienda Fisica,Hogar,2571828,1794012,777816,0.3,Corporativo,3
1614,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,1383911,679389,704522,0.51,Corporativo,1
1615,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,1178005,961044,216961,0.18,Premium,1
1616,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,2290717,1619338,671379,0.29,Premium,4
1617,2025-01-01,Chile,Santiago,Tienda Fisica,Hogar,749501,348673,400828,0.53,Basico,1
1618,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,3455932,1612542,1843390,0.53,Basico,5
1619,2025-01-01,Colombia,Lima,App Movil,Hogar,1106262,824633,281629,0.25,Basico,5
1620,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,3905212,3082983,822229,0.21,Basico,3
1621,2025-01-01,Chile,Santiago,Ecommerce,Hogar,2681164,1876386,804778,0.3,Corporativo,4
1622,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,1746075,1253869,492206,0.28,Basico,3
1623,2025-01-01,Mexico,Lima,Ecommerce,Hogar,3166620,2101467,1065153,0.34,Basico,1
1624,2025-01-01,Mexico,Lima,Ecommerce,Hogar,671121,556468,114653,0.17,Basico,5
1625,2025-01-01,Peru,Santiago,Ecommerce,Oficina,2912342,1453546,1458796,0.5,Basico,3
1626,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,1196939,876930,320009,0.27,Corporativo,2
1627,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,428054,284203,143851,0.34,Premium,3
1628,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,761780,608863,152917,0.2,Corporativo,2
1629,2025-01-01,Chile,Bogota,Ecommerce,Tecnologia,4139154,2356353,1782801,0.43,Basico,3
1630,2025-01-01,Chile,Bogota,Tienda Fisica,Oficina,1044130,527095,517035,0.5,Basico,1
1631,2025-01-01,Peru,Santiago,App Movil,Hogar,1764658,1218642,546016,0.31,Basico,1
1632,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,3430077,1842448,1587629,0.46,Premium,4
1633,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,176856,103697,73159,0.41,Corporativo,4
1634,2025-01-01,Chile,Lima,App Movil,Oficina,2836922,2214940,621982,0.22,Corporativo,5
1635,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,1015757,724186,291571,0.29,Premium,4
1636,2025-01-01,Chile,Santiago,App Movil,Tecnologia,1055330,653829,401501,0.38,Corporativo,1
1637,2025-01-01,Mexico,Lima,App Movil,Oficina,4894841,2403430,2491411,0.51,Basico,4
1638,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,4965794,2460614,2505180,0.5,Premium,3
1639,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,2739059,1662425,1076634,0.39,Premium,4
1640,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,2512144,1739514,772630,0.31,Premium,4
1641,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,2151632,1429854,721778,0.34,Basico,4
1642,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,788046,393740,394306,0.5,Corporativo,4
1643,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,514860,409640,105220,0.2,Basico,2
1644,2025-01-01,Mexico,Lima,Ecommerce,Hogar,2656768,1535549,1121219,0.42,Corporativo,5
1645,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,4672280,2936361,1735919,0.37,Premium,1
1646,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,4540642,2118140,2422502,0.53,Premium,3
1647,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,1562669,851249,711420,0.46,Corporativo,1
1648,2025-01-01,Colombia,Cartagena,Tienda Fisica,Tecnologia,1544767,1296426,248341,0.16,Premium,1
1649,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,3692852,2896625,796227,0.22,Premium,3
1650,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,812546,503371,309175,0.38,Premium,2
1651,2025-01-01,Peru,Santiago,Ecommerce,Oficina,2867268,2428006,439262,0.15,Basico,2
1652,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,905577,423811,481766,0.53,Corporativo,3
1653,2025-01-01,Chile,Bogota,Ecommerce,Tecnologia,356081,274887,81194,0.23,Basico,1
1654,2025-01-01,Chile,Santiago,App Movil,Hogar,1325642,729299,596343,0.45,Corporativo,1
1655,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,968459,482343,486116,0.5,Corporativo,4
1656,2025-01-01,Colombia,Bogota,App Movil,Hogar,2060447,1149361,911086,0.44,Basico,4
1657,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,313861,174572,139289,0.44,Corporativo,3
1658,2025-01-01,Peru,Lima,App Movil,Hogar,2482688,1191571,1291117,0.52,Basico,2
1659,2025-01-01,Chile,Cartagena,App Movil,Tecnologia,1026566,610274,416292,0.41,Corporativo,4
1660,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,3875172,2350266,1524906,0.39,Premium,1
1661,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,609116,331053,278063,0.46,Basico,5
1662,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,1203363,858886,344477,0.29,Premium,1
1663,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,221619,168440,53179,0.24,Corporativo,5
1664,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,4142649,2726735,1415914,0.34,Corporativo,5
1665,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,2861353,2101155,760198,0.27,Basico,3
1666,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,2450356,1356776,1093580,0.45,Premium,3
1667,2025-01-01,Colombia,Cartagena,App Movil,Hogar,4982598,3232155,1750443,0.35,Basico,4
1668,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,3476295,2765475,710820,0.2,Premium,2
1669,2025-01-01,Colombia,Lima,App Movil,Tecnologia,231716,160652,71064,0.31,Corporativo,4
1670,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,2873723,2041088,832635,0.29,Corporativo,4
1671,2025-01-01,Colombia,Cartagena,App Movil,Hogar,760485,611714,148771,0.2,Corporativo,3
1672,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,486801,354725,132076,0.27,Premium,1
1673,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,2182169,1448534,733635,0.34,Premium,5
1674,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,4950149,2528538,2421611,0.49,Basico,1
1675,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,3886955,2944202,942753,0.24,Premium,3
1676,2025-01-01,Peru,Cartagena,App Movil,Hogar,4025164,1974828,2050336,0.51,Premium,2
1677,2025-01-01,Chile,Cartagena,App Movil,Hogar,3489048,2243387,1245661,0.36,Basico,2
1678,2025-01-01,Mexico,Lima,App Movil,Tecnologia,4102096,2017671,2084425,0.51,Basico,5
1679,2025-01-01,Chile,Cartagena,Tienda Fisica,Tecnologia,3945150,2241219,1703931,0.43,Basico,3
1680,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,737214,553654,183560,0.25,Premium,5
1681,2025-01-01,Colombia,Lima,App Movil,Oficina,3222953,2547501,675452,0.21,Premium,5
1682,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,523289,295781,227508,0.43,Premium,3
1683,2025-01-01,Mexico,Santiago,App Movil,Oficina,4266696,2746443,1520253,0.36,Basico,1
1684,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,1627766,927807,699959,0.43,Basico,5
1685,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,3207092,2111751,1095341,0.34,Basico,4
1686,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,1838716,976940,861776,0.47,Basico,2
1687,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,3584347,2963314,621033,0.17,Premium,3
1688,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,3567683,2172850,1394833,0.39,Basico,1
1689,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,4915121,3578718,1336403,0.27,Premium,5
1690,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,1041479,696028,345451,0.33,Basico,3
1691,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,4937982,3297331,1640651,0.33,Corporativo,2
1692,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,1225345,645968,579377,0.47,Premium,5
1693,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,777933,616027,161906,0.21,Corporativo,2
1694,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,1263005,576652,686353,0.54,Corporativo,5
1695,2025-01-01,Peru,Santiago,App Movil,Tecnologia,1790664,1298911,491753,0.27,Corporativo,1
1696,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,733819,339674,394145,0.54,Premium,2
1697,2025-01-01,Mexico,Bogota,Ecommerce,Hogar,2633651,2044267,589384,0.22,Corporativo,3
1698,2025-01-01,Colombia,Lima,Ecommerce,Oficina,2148422,1144849,1003573,0.47,Basico,2
1699,2025-01-01,Mexico,Bogota,App Movil,Hogar,1268768,1034631,234137,0.18,Premium,2
1700,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,3818762,2554813,1263949,0.33,Basico,4
1701,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,2279860,1271997,1007863,0.44,Basico,3
1702,2025-01-01,Peru,Lima,App Movil,Tecnologia,1357066,702055,655011,0.48,Premium,3
1703,2025-01-01,Colombia,Cartagena,App Movil,Oficina,2123899,1525374,598525,0.28,Corporativo,5
1704,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,1293115,863947,429168,0.33,Basico,5
1705,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,669800,508799,161001,0.24,Premium,5
1706,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,4581942,3168851,1413091,0.31,Basico,4
1707,2025-01-01,Colombia,Bogota,App Movil,Hogar,2191550,1773370,418180,0.19,Basico,4
1708,2025-01-01,Peru,Cartagena,Ecommerce,Oficina,3021040,1587794,1433246,0.47,Corporativo,5
1709,2025-01-01,Chile,Santiago,Tienda Fisica,Hogar,2729789,2304309,425480,0.16,Basico,4
1710,2025-01-01,Colombia,Santiago,Ecommerce,Oficina,4921173,2439611,2481562,0.5,Basico,5
1711,2025-01-01,Peru,Bogota,Ecommerce,Oficina,3637342,1999653,1637689,0.45,Premium,3
1712,2025-01-01,Peru,Lima,App Movil,Oficina,696454,324511,371943,0.53,Premium,3
1713,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,4944121,2269177,2674944,0.54,Basico,2
1714,2025-01-01,Chile,Lima,App Movil,Hogar,3996962,3088799,908163,0.23,Corporativo,2
1715,2025-01-01,Colombia,Lima,App Movil,Oficina,443226,223510,219716,0.5,Premium,3
1716,2025-01-01,Mexico,Santiago,Tienda Fisica,Hogar,2190222,1791945,398277,0.18,Corporativo,2
1717,2025-01-01,Peru,Lima,App Movil,Oficina,4726131,3414211,1311920,0.28,Corporativo,1
1718,2025-01-01,Colombia,Santiago,Ecommerce,Oficina,4242470,3015104,1227366,0.29,Premium,2
1719,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,2882044,1675383,1206661,0.42,Basico,5
1720,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,1088146,733144,355002,0.33,Corporativo,4
1721,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,1256360,658240,598120,0.48,Corporativo,2
1722,2025-01-01,Mexico,Lima,Ecommerce,Oficina,3529006,2290596,1238410,0.35,Premium,2
1723,2025-01-01,Chile,Bogota,Ecommerce,Hogar,4666885,3205105,1461780,0.31,Corporativo,3
1724,2025-01-01,Mexico,Cartagena,App Movil,Oficina,3257934,2558377,699557,0.21,Corporativo,5
1725,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,4566660,3102658,1464002,0.32,Premium,1
1726,2025-01-01,Mexico,Lima,App Movil,Tecnologia,1496931,1230358,266573,0.18,Premium,5
1727,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,4613849,3667492,946357,0.21,Premium,5
1728,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,708773,583910,124863,0.18,Corporativo,2
1729,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,3646329,3047697,598632,0.16,Corporativo,4
1730,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,1776619,967689,808930,0.46,Corporativo,1
1731,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,3583152,2417254,1165898,0.33,Corporativo,2
1732,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,883457,488825,394632,0.45,Premium,3
1733,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,395816,238701,157115,0.4,Basico,2
1734,2025-01-01,Mexico,Santiago,Tienda Fisica,Hogar,2278069,1171624,1106445,0.49,Corporativo,3
1735,2025-01-01,Mexico,Santiago,Tienda Fisica,Hogar,3244413,2274294,970119,0.3,Corporativo,3
1736,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,1305647,1013985,291662,0.22,Premium,2
1737,2025-01-01,Mexico,Santiago,App Movil,Oficina,1267880,643550,624330,0.49,Corporativo,1
1738,2025-01-01,Chile,Bogota,App Movil,Oficina,2591613,1967712,623901,0.24,Corporativo,3
1739,2025-01-01,Colombia,Lima,App Movil,Hogar,4093795,1893159,2200636,0.54,Premium,5
1740,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,2266595,1320971,945624,0.42,Basico,2
1741,2025-01-01,Colombia,Lima,App Movil,Hogar,4382716,2792090,1590626,0.36,Premium,3
1742,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,2930542,2478434,452108,0.15,Basico,5
1743,2025-01-01,Peru,Lima,Ecommerce,Hogar,1147433,570131,577302,0.5,Premium,5
1744,2025-01-01,Peru,Santiago,App Movil,Tecnologia,1320358,1042014,278344,0.21,Premium,4
1745,2025-01-01,Colombia,Bogota,App Movil,Hogar,1512221,741004,771217,0.51,Basico,2
1746,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,2050651,1736285,314366,0.15,Corporativo,1
1747,2025-01-01,Mexico,Cartagena,App Movil,Hogar,2563660,1813898,749762,0.29,Corporativo,4
1748,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,1924197,1531763,392434,0.2,Basico,4
1749,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,4701514,3146700,1554814,0.33,Basico,3
1750,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,2010537,942529,1068008,0.53,Corporativo,5
1751,2025-01-01,Mexico,Lima,App Movil,Oficina,1697917,1321534,376383,0.22,Corporativo,4
1752,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,1395695,1089903,305792,0.22,Corporativo,5
1753,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,230831,152659,78172,0.34,Basico,2
1754,2025-01-01,Mexico,Lima,App Movil,Tecnologia,4357409,2787790,1569619,0.36,Corporativo,5
1755,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,4287802,2758580,1529222,0.36,Basico,4
1756,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,151853,110834,41019,0.27,Basico,4
1757,2025-01-01,Peru,Cartagena,App Movil,Oficina,585145,318651,266494,0.46,Corporativo,4
1758,2025-01-01,Colombia,Lima,App Movil,Oficina,3398669,2405345,993324,0.29,Premium,1
1759,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,1464718,682658,782060,0.53,Corporativo,2
1760,2025-01-01,Mexico,Bogota,App Movil,Oficina,237215,125616,111599,0.47,Premium,3
1761,2025-01-01,Chile,Cartagena,App Movil,Hogar,4098543,2752059,1346484,0.33,Corporativo,3
1762,2025-01-01,Chile,Lima,Tienda Fisica,Oficina,2376667,1374931,1001736,0.42,Premium,2
1763,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,1667163,1128918,538245,0.32,Premium,5
1764,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,2456782,2049096,407686,0.17,Basico,5
1765,2025-01-01,Mexico,Lima,Ecommerce,Hogar,4247502,2561332,1686170,0.4,Corporativo,3
1766,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,1823133,1194499,628634,0.34,Corporativo,2
1767,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,1618147,1226948,391199,0.24,Premium,2
1768,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,2127362,1657282,470080,0.22,Corporativo,2
1769,2025-01-01,Mexico,Cartagena,App Movil,Oficina,1632882,978071,654811,0.4,Premium,4
1770,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,1585794,1167817,417977,0.26,Premium,5
1771,2025-01-01,Colombia,Lima,App Movil,Oficina,1176967,636431,540536,0.46,Premium,5
1772,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,1128281,681299,446982,0.4,Premium,1
1773,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,4916732,3464021,1452711,0.3,Basico,2
1774,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,2384592,1651414,733178,0.31,Premium,1
1775,2025-01-01,Chile,Santiago,App Movil,Oficina,1406650,903463,503187,0.36,Basico,5
1776,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,2550272,1282618,1267654,0.5,Premium,1
1777,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,859343,635414,223929,0.26,Basico,3
1778,2025-01-01,Mexico,Santiago,Tienda Fisica,Oficina,613492,360006,253486,0.41,Corporativo,3
1779,2025-01-01,Colombia,Cartagena,App Movil,Hogar,407502,308520,98982,0.24,Corporativo,5
1780,2025-01-01,Colombia,Cartagena,Ecommerce,Tecnologia,780472,461343,319129,0.41,Basico,4
1781,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,2249391,1447529,801862,0.36,Basico,3
1782,2025-01-01,Colombia,Bogota,App Movil,Hogar,1151630,766273,385357,0.33,Premium,1
1783,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,4538129,2927319,1610810,0.35,Corporativo,5
1784,2025-01-01,Peru,Lima,App Movil,Oficina,2774229,1334735,1439494,0.52,Premium,3
1785,2025-01-01,Chile,Bogota,Ecommerce,Hogar,1496759,737956,758803,0.51,Corporativo,4
1786,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,3697661,2647716,1049945,0.28,Corporativo,2
1787,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,827392,518818,308574,0.37,Basico,3
1788,2025-01-01,Chile,Cartagena,App Movil,Oficina,3638765,2093363,1545402,0.42,Premium,2
1789,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,2852349,1517605,1334744,0.47,Premium,3
1790,2025-01-01,Mexico,Santiago,App Movil,Oficina,2818728,1646427,1172301,0.42,Corporativo,1
1791,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,2669344,1901852,767492,0.29,Premium,2
1792,2025-01-01,Chile,Santiago,App Movil,Oficina,2488232,1781900,706332,0.28,Basico,4
1793,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,1499093,1008146,490947,0.33,Basico,5
1794,2025-01-01,Colombia,Santiago,App Movil,Hogar,359175,191697,167478,0.47,Premium,5
1795,2025-01-01,Peru,Bogota,Ecommerce,Hogar,4926910,3853398,1073512,0.22,Corporativo,5
1796,2025-01-01,Mexico,Lima,App Movil,Tecnologia,2316305,1279562,1036743,0.45,Corporativo,2
1797,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,4754180,3851505,902675,0.19,Basico,4
1798,2025-01-01,Peru,Santiago,App Movil,Hogar,2013604,1065446,948158,0.47,Corporativo,2
1799,2025-01-01,Chile,Lima,Tienda Fisica,Oficina,3023650,1816050,1207600,0.4,Premium,2
1800,2025-01-01,Chile,Bogota,App Movil,Hogar,1111992,803796,308196,0.28,Basico,5
1801,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,1797711,1478799,318912,0.18,Basico,1
1802,2025-01-01,Chile,Bogota,App Movil,Tecnologia,3119583,2299585,819998,0.26,Premium,3
1803,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,2277034,1457537,819497,0.36,Premium,3
1804,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,165420,112650,52770,0.32,Corporativo,1
1805,2025-01-01,Chile,Bogota,App Movil,Hogar,3988843,2596040,1392803,0.35,Basico,2
1806,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,4571687,3616593,955094,0.21,Premium,1
1807,2025-01-01,Mexico,Lima,Ecommerce,Hogar,1381403,733773,647630,0.47,Corporativo,1
1808,2025-01-01,Chile,Santiago,App Movil,Hogar,566871,457081,109790,0.19,Corporativo,1
1809,2025-01-01,Chile,Bogota,Ecommerce,Hogar,510394,293132,217262,0.43,Premium,5
1810,2025-01-01,Colombia,Cartagena,App Movil,Oficina,599493,366133,233360,0.39,Basico,3
1811,2025-01-01,Peru,Lima,App Movil,Tecnologia,4124149,2279524,1844625,0.45,Corporativo,2
1812,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,2981192,2474698,506494,0.17,Corporativo,5
1813,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,1448922,679815,769107,0.53,Corporativo,1
1814,2025-01-01,Chile,Bogota,Ecommerce,Oficina,802992,559769,243223,0.3,Basico,1
1815,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,4180440,2782668,1397772,0.33,Corporativo,3
1816,2025-01-01,Peru,Lima,Ecommerce,Hogar,421004,215757,205247,0.49,Premium,1
1817,2025-01-01,Chile,Lima,Ecommerce,Hogar,1936344,974759,961585,0.5,Basico,1
1818,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,922076,625999,296077,0.32,Corporativo,5
1819,2025-01-01,Mexico,Bogota,App Movil,Oficina,4787878,3546524,1241354,0.26,Premium,1
1820,2025-01-01,Mexico,Lima,App Movil,Oficina,3789939,3191140,598799,0.16,Corporativo,4
1821,2025-01-01,Chile,Santiago,App Movil,Tecnologia,3219007,1710623,1508384,0.47,Corporativo,1
1822,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,3873543,2843110,1030433,0.27,Basico,3
1823,2025-01-01,Chile,Cartagena,Tienda Fisica,Tecnologia,3660141,2508926,1151215,0.31,Corporativo,1
1824,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,3451376,2194448,1256928,0.36,Corporativo,3
1825,2025-01-01,Colombia,Bogota,App Movil,Oficina,3384668,1736092,1648576,0.49,Corporativo,2
1826,2025-01-01,Mexico,Cartagena,Ecommerce,Hogar,4806719,3692862,1113857,0.23,Basico,5
1827,2025-01-01,Colombia,Lima,App Movil,Hogar,1250569,570088,680481,0.54,Basico,4
1828,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,950597,589353,361244,0.38,Basico,5
1829,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,2496088,1252295,1243793,0.5,Corporativo,2
